version,votes_for,votes_against,votes_net,votes_total,votes_ratio,release_date
chrome_android_48,701,259,442,960,0.7302083333333333,2016-01-26
firefox_47,699,258,441,957,0.7304075235109718,2016-06-07
edge_13,693,252,441,945,0.7333333333333333,2015-11-12
opera_32,700,260,440,960,0.7291666666666666,2015-09-15
opera_34,700,260,440,960,0.7291666666666666,2015-12-08
opera_35,700,260,440,960,0.7291666666666666,2016-02-02
chrome_android_42,700,260,440,960,0.7291666666666666,2015-04-15
firefox_38,698,259,439,957,0.7293625914315569,2015-05-12
firefox_44,698,259,439,957,0.7293625914315569,2016-01-26
firefox_45,698,259,439,957,0.7293625914315569,2016-03-08
chrome_37,700,261,439,961,0.72840790842872,2014-08-26
chrome_43,700,261,439,961,0.72840790842872,2015-05-19
chrome_44,700,261,439,961,0.72840790842872,2015-07-21
safari_ios_10.3.0,700,262,438,962,0.7276507276507277,2017-03-27
chrome_android_39,699,261,438,960,0.728125,2014-11-12
chrome_android_46,699,261,438,960,0.728125,2015-10-14
firefox_android_38,697,260,437,957,0.7283176593521421,2015-05-12
chrome_40,699,262,437,961,0.7273673257023934,2015-01-21
webview_android_52,698,262,436,960,0.7270833333333333,2016-07-27
opera_30,698,262,436,960,0.7270833333333333,2015-06-09
opera_31,698,262,436,960,0.7270833333333333,2015-08-04
opera_android_50,698,262,436,960,0.7270833333333333,2019-02-18
chrome_android_38,698,262,436,960,0.7270833333333333,2014-10-08
chrome_android_41,698,262,436,960,0.7270833333333333,2015-03-11
chrome_android_45,698,262,436,960,0.7270833333333333,2015-09-01
opera_28,697,263,434,960,0.7260416666666667,2015-03-10
opera_android_49,697,263,434,960,0.7260416666666667,2018-12-07
opera_android_51,697,263,434,960,0.7260416666666667,2019-03-21
chrome_android_37,697,263,434,960,0.7260416666666667,2014-09-03
webview_ios_10.3.0,690,257,433,947,0.7286166842661035,2017-03-27
opera_26,696,264,432,960,0.725,2014-12-03
chrome_android_43,696,264,432,960,0.725,2015-05-27
chrome_android_44,696,264,432,960,0.725,2015-07-29
chrome_35,696,265,431,961,0.7242455775234131,2014-05-20
chrome_36,696,265,431,961,0.7242455775234131,2014-07-16
webview_android_49,695,265,430,960,0.7239583333333334,2016-03-09
webview_android_50,695,265,430,960,0.7239583333333334,2016-04-13
opera_25,695,265,430,960,0.7239583333333334,2014-10-15
opera_android_42,695,265,430,960,0.7239583333333334,2017-01-21
opera_android_46,695,265,430,960,0.7239583333333334,2018-05-14
opera_android_48,695,265,430,960,0.7239583333333334,2018-11-08
chrome_android_40,695,265,430,960,0.7239583333333334,2015-01-21
chrome_33,695,266,429,961,0.7232049947970863,2014-02-20
chrome_34,695,266,429,961,0.7232049947970863,2014-04-08
webview_android_51,694,266,428,960,0.7229166666666667,2016-06-08
opera_27,694,266,428,960,0.7229166666666667,2015-01-27
opera_android_45,694,266,428,960,0.7229166666666667,2018-02-15
opera_android_47,694,266,428,960,0.7229166666666667,2018-07-23
webview_android_47,693,267,426,960,0.721875,2015-12-02
webview_android_48,693,267,426,960,0.721875,2016-01-26
opera_24,693,267,426,960,0.721875,2014-09-02
chrome_android_36,693,267,426,960,0.721875,2014-07-16
opera_android_44,692,268,424,960,0.7208333333333333,2017-12-11
chrome_android_35,692,268,424,960,0.7208333333333333,2014-05-20
webview_android_46,691,269,422,960,0.7197916666666667,2015-10-14
opera_22,691,269,422,960,0.7197916666666667,2014-06-03
opera_23,691,269,422,960,0.7197916666666667,2014-07-22
opera_android_41,691,269,422,960,0.7197916666666667,2016-10-25
opera_android_43,691,269,422,960,0.7197916666666667,2017-09-27
chrome_android_33,691,269,422,960,0.7197916666666667,2014-02-26
chrome_android_34,691,269,422,960,0.7197916666666667,2014-04-02
webview_android_45,690,270,420,960,0.71875,2015-09-01
opera_21,690,270,420,960,0.71875,2014-05-06
webview_android_39,689,271,418,960,0.7177083333333333,2014-11-12
webview_android_42,689,271,418,960,0.7177083333333333,2015-04-15
chrome_30,689,272,417,961,0.7169614984391259,2013-10-01
webview_android_38,688,272,416,960,0.7166666666666667,2014-10-08
webview_android_41,688,272,416,960,0.7166666666666667,2015-03-11
webview_android_43,688,272,416,960,0.7166666666666667,2015-05-27
webview_android_44,688,272,416,960,0.7166666666666667,2015-07-29
opera_android_37,688,272,416,960,0.7166666666666667,2016-06-16
edge_12,680,265,415,945,0.7195767195767195,2015-07-29
chrome_31,688,273,415,961,0.7159209157127991,2013-11-12
chrome_32,688,273,415,961,0.7159209157127991,2014-01-14
opera_17,687,273,414,960,0.715625,2013-10-08
safari_10,688,274,414,962,0.7151767151767152,2016-09-20
chrome_28,687,274,413,961,0.7148803329864725,2013-07-09
webview_android_37,686,274,412,960,0.7145833333333333,2014-09-03
opera_18,686,274,412,960,0.7145833333333333,2013-11-19
opera_19,686,274,412,960,0.7145833333333333,2014-01-28
opera_android_36,686,274,412,960,0.7145833333333333,2016-03-31
chrome_29,686,275,411,961,0.7138397502601457,2013-08-20
webview_android_40,685,275,410,960,0.7135416666666666,2015-01-21
opera_20,685,275,410,960,0.7135416666666666,2014-03-04
chrome_android_30,685,275,410,960,0.7135416666666666,2013-10-02
chrome_27,685,276,409,961,0.7127991675338189,2013-05-21
opera_15,684,276,408,960,0.7125,2013-07-02
opera_16,684,276,408,960,0.7125,2013-08-27
chrome_android_31,684,276,408,960,0.7125,2013-11-14
chrome_android_32,684,276,408,960,0.7125,2014-01-15
firefox_35,682,275,407,957,0.7126436781609196,2015-01-13
firefox_37,682,275,407,957,0.7126436781609196,2015-03-31
chrome_26,684,277,407,961,0.7117585848074922,2013-03-26
opera_android_30,683,277,406,960,0.7114583333333333,2015-06-10
opera_android_35,683,277,406,960,0.7114583333333333,2016-02-04
chrome_android_28,683,277,406,960,0.7114583333333333,2013-07-10
firefox_android_37,681,276,405,957,0.7115987460815048,2015-03-31
firefox_34,681,276,405,957,0.7115987460815048,2014-12-01
firefox_36,681,276,405,957,0.7115987460815048,2015-02-24
opera_android_32,682,278,404,960,0.7104166666666667,2015-09-23
opera_android_33,682,278,404,960,0.7104166666666667,2015-11-03
opera_android_34,682,278,404,960,0.7104166666666667,2015-12-16
chrome_android_27,682,278,404,960,0.7104166666666667,2013-05-22
chrome_android_29,682,278,404,960,0.7104166666666667,2013-08-21
firefox_android_35,680,277,403,957,0.7105538140020898,2015-01-13
firefox_android_36,680,277,403,957,0.7105538140020898,2015-02-27
chrome_android_26,681,279,402,960,0.709375,2013-04-03
firefox_android_34,679,278,401,957,0.709508881922675,2014-12-01
opera_android_27,680,280,400,960,0.7083333333333334,2015-01-29
opera_android_28,680,280,400,960,0.7083333333333334,2015-03-10
opera_android_26,679,281,398,960,0.7072916666666667,2014-12-02
opera_android_29,679,281,398,960,0.7072916666666667,2015-04-28
safari_ios_10,680,282,398,962,0.7068607068607069,2016-09-13
firefox_33,677,280,397,957,0.7074190177638453,2014-10-14
chrome_25,678,283,395,961,0.7055150884495317,2013-02-21
safari_9.1.0,678,284,394,962,0.7047817047817048,2016-03-21
firefox_android_33,675,282,393,957,0.7053291536050157,2014-10-14
webview_ios_10,670,277,393,947,0.7074973600844773,2016-09-13
chrome_24,676,285,391,961,0.7034339229968782,2013-01-10
safari_7,676,286,390,962,0.7027027027027027,2013-10-22
chrome_android_25,675,285,390,960,0.703125,2013-02-27
firefox_32,673,284,389,957,0.703239289446186,2014-09-02
chrome_23,675,286,389,961,0.7023933402705516,2012-11-06
safari_8,675,287,388,962,0.7016632016632016,2014-10-16
safari_9,675,287,388,962,0.7016632016632016,2015-09-30
firefox_android_32,672,285,387,957,0.7021943573667712,2014-09-02
opera_android_24,673,287,386,960,0.7010416666666667,2014-09-10
opera_android_25,673,287,386,960,0.7010416666666667,2014-10-16
firefox_31,671,286,385,957,0.7011494252873564,2014-07-22
samsunginternet_android_27,672,288,384,960,0.7,2024-11-06
samsunginternet_android_26,671,289,382,960,0.6989583333333333,2024-06-07
opera_android_22,671,289,382,960,0.6989583333333333,2014-06-17
opera_android_21,670,290,380,960,0.6979166666666666,2014-04-22
safari_ios_9.3.0,670,292,378,962,0.6964656964656964,2016-03-21
firefox_android_31,667,290,377,957,0.696969696969697,2014-07-22
webview_ios_9.3.0,660,287,373,947,0.6969376979936642,2016-03-21
opera_android_20,666,294,372,960,0.69375,2014-03-06
safari_ios_9,667,295,372,962,0.6933471933471933,2015-09-16
samsunginternet_android_25,665,295,370,960,0.6927083333333334,2024-04-24
safari_ios_8,666,296,370,962,0.6923076923076923,2014-09-17
opera_android_19,664,296,368,960,0.6916666666666667,2014-01-28
webview_ios_9,657,290,367,947,0.6937697993664202,2015-09-16
opera_android_18,663,297,366,960,0.690625,2013-11-20
webview_ios_8,656,291,365,947,0.6927138331573389,2014-09-17
opera_android_16,662,298,364,960,0.6895833333333333,2013-09-18
chrome_22,662,299,363,961,0.6888657648283039,2012-09-25
chrome_21,661,300,361,961,0.6878251821019771,2012-07-31
safari_6,661,301,360,962,0.6871101871101871,2012-07-25
opera_android_15,659,301,358,960,0.6864583333333333,2013-07-08
firefox_29,656,301,355,957,0.6854754440961337,2014-04-29
firefox_30,656,301,355,957,0.6854754440961337,2014-06-10
firefox_27,655,302,353,957,0.6844305120167189,2014-02-04
chrome_20,657,304,353,961,0.6836628511966701,2012-06-26
safari_ios_7,657,305,352,962,0.682952182952183,2013-09-18
firefox_28,654,303,351,957,0.6833855799373041,2014-03-18
firefox_android_27,652,305,347,957,0.6812957157784744,2014-02-04
firefox_android_28,652,305,347,957,0.6812957157784744,2014-03-18
firefox_25,652,305,347,957,0.6812957157784744,2013-10-29
firefox_26,652,305,347,957,0.6812957157784744,2013-12-10
firefox_android_29,651,306,345,957,0.6802507836990596,2014-04-29
firefox_android_30,651,306,345,957,0.6802507836990596,2014-06-10
chrome_19,653,308,345,961,0.6795005202913632,2012-05-15
webview_ios_7,646,301,345,947,0.6821541710665259,2013-09-18
samsunginternet_android_24,652,308,344,960,0.6791666666666667,2024-01-25
opera_android_14,651,308,343,959,0.6788321167883211,2013-05-21
chrome_16,652,309,343,961,0.6784599375650364,2011-12-13
samsunginternet_android_23,651,309,342,960,0.678125,2023-10-18
firefox_android_26,649,308,341,957,0.6781609195402298,2013-12-10
chrome_18,651,310,341,961,0.6774193548387096,2012-03-28
firefox_android_25,648,309,339,957,0.677115987460815,2013-10-29
chrome_17,650,311,339,961,0.676378772112383,2012-02-08
chrome_15,648,313,335,961,0.6742976066597295,2011-10-25
samsunginternet_android_22,639,321,318,960,0.665625,2023-07-14
chrome_14,639,321,318,960,0.665625,2011-09-16
samsunginternet_android_21,638,322,316,960,0.6645833333333333,2023-05-19
chrome_android_18,638,322,316,960,0.6645833333333333,2012-06-27
samsunginternet_android_20,634,326,308,960,0.6604166666666667,2023-02-10
safari_ios_6,635,327,308,962,0.66008316008316,2012-09-10
firefox_22,631,326,305,957,0.6593521421107628,2013-06-25
firefox_23,631,326,305,957,0.6593521421107628,2013-08-06
opera_android_12.1.0,628,324,304,952,0.6596638655462185,2012-10-09
firefox_24,630,327,303,957,0.658307210031348,2013-09-17
webview_ios_6,624,323,301,947,0.6589229144667371,2012-09-10
samsunginternet_android_19,630,330,300,960,0.65625,2022-11-01
samsunginternet_android_19.1.0,630,330,300,960,0.65625,2022-11-08
samsunginternet_android_16,629,331,298,960,0.6552083333333333,2021-11-25
samsunginternet_android_16.2.0,629,331,298,960,0.6552083333333333,2022-03-06
firefox_android_24,627,330,297,957,0.6551724137931034,2013-09-17
samsunginternet_android_18,628,332,296,960,0.6541666666666667,2022-08-08
samsunginternet_android_18.1.0,628,332,296,960,0.6541666666666667,2022-09-09
samsunginternet_android_17,627,333,294,960,0.653125,2022-05-04
firefox_android_22,625,332,293,957,0.6530825496342738,2013-06-25
firefox_android_23,625,332,293,957,0.6530825496342738,2013-08-06
samsunginternet_android_15,625,335,290,960,0.6510416666666666,2021-08-13
chrome_13,624,336,288,960,0.65,2011-08-02
chrome_12,623,337,286,960,0.6489583333333333,2011-06-07
firefox_21,621,336,285,957,0.6489028213166145,2013-05-14
firefox_android_21,618,339,279,957,0.64576802507837,2013-05-14
ie_11,619,340,279,959,0.6454640250260688,2013-10-17
firefox_20,618,339,279,957,0.64576802507837,2013-04-02
firefox_19,617,340,277,957,0.644723092998955,2013-02-19
chrome_11,618,342,276,960,0.64375,2011-04-27
firefox_18,616,341,275,957,0.6436781609195402,2013-01-08
firefox_android_20,615,342,273,957,0.6426332288401254,2013-04-02
samsunginternet_android_14,616,343,273,959,0.6423357664233577,2021-04-17
samsunginternet_android_14.2.0,616,343,273,959,0.6423357664233577,2021-06-25
firefox_17,615,342,273,957,0.6426332288401254,2012-11-20
chrome_10,616,344,272,960,0.6416666666666667,2011-03-08
firefox_android_19,614,343,271,957,0.6415882967607106,2013-02-19
firefox_android_18,613,344,269,957,0.6405433646812957,2013-01-08
firefox_16,613,344,269,957,0.6405433646812957,2012-10-09
firefox_android_17,612,345,267,957,0.6394984326018809,2012-11-20
firefox_android_16,610,347,263,957,0.6374085684430512,2012-10-09
samsunginternet_android_8,608,351,257,959,0.6339937434827946,2018-07-18
samsunginternet_android_8.2.0,608,351,257,959,0.6339937434827946,2018-12-21
chrome_8,608,352,256,960,0.6333333333333333,2010-12-02
samsunginternet_android_11,606,353,253,959,0.6319082377476538,2019-12-05
chrome_9,606,354,252,960,0.63125,2011-02-03
samsunginternet_android_7,605,354,251,959,0.6308654848800834,2018-03-16
samsunginternet_android_10,605,354,251,959,0.6308654848800834,2019-08-22
samsunginternet_android_10.2.0,605,354,251,959,0.6308654848800834,2019-10-09
firefox_15,603,354,249,957,0.6300940438871473,2012-08-28
samsunginternet_android_6,603,356,247,959,0.6287799791449427,2017-08-23
samsunginternet_android_6.2.0,603,356,247,959,0.6287799791449427,2017-10-26
samsunginternet_android_6.4.0,603,356,247,959,0.6287799791449427,2018-02-19
samsunginternet_android_9,603,356,247,959,0.6287799791449427,2018-09-15
samsunginternet_android_9.2.0,603,356,247,959,0.6287799791449427,2019-04-02
samsunginternet_android_9.4.0,603,356,247,959,0.6287799791449427,2019-07-25
firefox_13,601,356,245,957,0.6280041797283177,2012-06-05
firefox_14,601,356,245,957,0.6280041797283177,2012-07-17
firefox_android_15,600,357,243,957,0.6269592476489029,2012-08-28
samsunginternet_android_13,601,358,243,959,0.6266944734098019,2020-12-02
samsunginternet_android_13.2.0,601,358,243,959,0.6266944734098019,2021-01-20
firefox_12,600,357,243,957,0.6269592476489029,2012-04-24
samsunginternet_android_7.2.0,600,359,241,959,0.6256517205422315,2018-06-20
samsunginternet_android_7.4.0,600,359,241,959,0.6256517205422315,2018-09-12
samsunginternet_android_12,600,359,241,959,0.6256517205422315,2020-06-19
samsunginternet_android_12.1.0,600,359,241,959,0.6256517205422315,2020-07-07
firefox_11,599,358,241,957,0.625914315569488,2012-03-13
chrome_7,600,360,240,960,0.625,2010-10-19
firefox_android_14,598,359,239,957,0.6248693834900731,2012-06-26
chrome_6,597,363,234,960,0.621875,2010-09-02
firefox_10,595,362,233,957,0.6217345872518286,2012-01-31
samsunginternet_android_11.2.0,595,364,231,959,0.6204379562043796,2020-03-22
firefox_7,594,363,231,957,0.6206896551724138,2011-09-27
firefox_9,594,363,231,957,0.6206896551724138,2011-12-20
firefox_6,593,364,229,957,0.619644723092999,2011-08-16
firefox_8,593,364,229,957,0.619644723092999,2011-11-08
firefox_android_10,592,365,227,957,0.6185997910135841,2012-01-31
firefox_android_7,591,366,225,957,0.6175548589341693,2011-09-27
firefox_android_9,591,366,225,957,0.6175548589341693,2011-12-21
firefox_android_6,590,367,223,957,0.6165099268547545,2011-08-16
firefox_android_8,590,367,223,957,0.6165099268547545,2011-11-08
firefox_4,586,371,215,957,0.6123301985370951,2011-03-22
firefox_5,586,371,215,957,0.6123301985370951,2011-06-21
firefox_android_4,583,374,209,957,0.6091954022988506,2011-03-29
firefox_android_5,583,374,209,957,0.6091954022988506,2011-06-21
samsunginternet_android_5,583,376,207,959,0.607924921793535,2016-12-15
samsunginternet_android_5.2.0,583,376,207,959,0.607924921793535,2017-04-21
samsunginternet_android_5.4.0,583,376,207,959,0.607924921793535,2017-05-17
chrome_5,577,383,194,960,0.6010416666666667,2010-05-25
safari_5.1.0,574,388,186,962,0.5966735966735967,2011-07-20
safari_5,557,405,152,962,0.579002079002079,2010-06-07
firefox_3.6.0,552,405,147,957,0.5768025078369906,2010-01-21
safari_ios_5,554,408,146,962,0.5758835758835759,2011-10-12
webview_ios_5,543,404,139,947,0.573389651531151,2011-10-12
ie_10,469,333,136,802,0.5847880299251871,2012-10-26
firefox_3.5.0,546,411,135,957,0.5705329153605015,2009-06-30
samsunginternet_android_4,540,419,121,959,0.5630865484880083,2016-03-11
samsunginternet_android_4.2.0,540,419,121,959,0.5630865484880083,2016-08-02
webview_android_4.4.3,496,380,116,876,0.5662100456621004,2014-06-02
safari_ios_4,539,423,116,962,0.5602910602910602,2010-06-21
safari_ios_4.2.0,539,423,116,962,0.5602910602910602,2010-11-22
samsunginternet_android_3,535,424,111,959,0.5578727841501564,2015-04-10
samsunginternet_android_3.2.0,535,424,111,959,0.5578727841501564,2015-08-24
webview_ios_4.2.0,528,419,109,947,0.5575501583949314,2010-11-22
chrome_4,534,426,108,960,0.55625,2010-01-25
webview_ios_4,526,421,105,947,0.5554382259767687,2010-06-21
chrome_3,531,429,102,960,0.553125,2009-09-15
safari_4,527,435,92,962,0.5478170478170478,2009-06-08
firefox_3,522,435,87,957,0.5454545454545454,2008-06-17
opera_android_12,392,311,81,703,0.5576102418207681,2012-02-25
webview_android_3,478,398,80,876,0.545662100456621,2011-02-22
webview_android_4,478,398,80,876,0.545662100456621,2011-10-18
webview_android_4.4.0,478,398,80,876,0.545662100456621,2013-12-09
opera_12.1.0,510,444,66,954,0.5345911949685535,2012-11-20
chrome_2,507,453,54,960,0.528125,2009-05-21
samsunginternet_android_2,505,454,51,959,0.5265901981230449,2014-10-17
samsunginternet_android_2.1.0,505,454,51,959,0.5265901981230449,2015-01-07
opera_android_11.5.0,373,330,43,703,0.5305832147937412,2011-10-12
opera_android_11.1.0,372,331,41,703,0.5291607396870555,2011-06-30
chrome_1,494,466,28,960,0.5145833333333333,2008-12-11
samsunginternet_android_1,493,466,27,959,0.5140771637122002,2013-04-27
samsunginternet_android_1.5.0,492,467,25,959,0.5130344108446299,2013-09-25
samsunginternet_android_1.6.0,492,467,25,959,0.5130344108446299,2014-04-11
opera_android_11,364,339,25,703,0.5177809388335705,2011-03-22
ie_9,409,393,16,802,0.5099750623441397,2011-03-14
firefox_2,486,471,15,957,0.5078369905956113,2006-10-24
firefox_1.5.0,484,473,11,957,0.5057471264367817,2005-11-29
safari_ios_3.2.0,449,440,9,889,0.5050618672665916,2010-04-03
safari_3.1.0,448,440,8,888,0.5045045045045045,2008-03-18
webview_ios_3.2.0,438,438,0,876,0.5,2010-04-03
safari_ios_3,437,452,-15,889,0.4915635545556805,2009-06-17
webview_ios_3,426,450,-24,876,0.4863013698630137,2009-06-17
opera_android_10.1.0,331,372,-41,703,0.47083926031294454,2010-11-09
safari_3,419,469,-50,888,0.47184684684684686,2007-10-26
webview_android_2.2.0,402,474,-72,876,0.4589041095890411,2010-05-20
webview_android_2,401,475,-74,876,0.4577625570776256,2009-10-26
webview_android_1,397,479,-82,876,0.4531963470319635,2008-09-23
webview_android_1.5.0,397,479,-82,876,0.4531963470319635,2009-04-27
safari_ios_2,391,496,-105,887,0.44081172491544535,2008-07-11
webview_ios_2,384,490,-106,874,0.43935926773455375,2008-07-11
firefox_1,424,533,-109,957,0.4430512016718913,2004-11-09
safari_ios_1,382,505,-123,887,0.4306651634723788,2007-06-29
webview_ios_1,375,499,-124,874,0.4290617848970252,2007-06-29
opera_12,271,434,-163,705,0.3843971631205674,2012-06-14
opera_11.6.0,255,450,-195,705,0.3617021276595745,2011-12-06
opera_11.5.0,254,451,-197,705,0.36028368794326243,2011-06-28
opera_11.1.0,253,452,-199,705,0.3588652482269504,2011-04-12
opera_11,245,460,-215,705,0.3475177304964539,2010-12-16
opera_10.6.0,225,480,-255,705,0.3191489361702128,2010-07-01
ie_8,271,531,-260,802,0.33790523690773067,2009-03-19
opera_10.5.0,221,484,-263,705,0.31347517730496455,2010-03-02
ie_7,266,536,-270,802,0.3316708229426434,2006-10-18
ie_6,265,537,-272,802,0.33042394014962595,2001-08-27
opera_9,204,501,-297,705,0.28936170212765955,2006-06-20
opera_9.1.0,204,501,-297,705,0.28936170212765955,2006-12-18
opera_9.2.0,204,501,-297,705,0.28936170212765955,2007-04-11
opera_9.5.0,204,501,-297,705,0.28936170212765955,2008-06-12
opera_9.6.0,204,501,-297,705,0.28936170212765955,2008-10-08
opera_10,204,501,-297,705,0.28936170212765955,2009-09-01
opera_10.1.0,204,501,-297,705,0.28936170212765955,2009-11-23
ie_5.5.0,235,547,-312,782,0.30051150895140666,2000-07-06
safari_2,286,602,-316,888,0.32207207207207206,2005-04-29
opera_8,190,515,-325,705,0.2695035460992908,2005-04-19
opera_8.5.0,190,515,-325,705,0.2695035460992908,2005-09-20
safari_1.3.0,279,609,-330,888,0.3141891891891892,2005-04-15
safari_1.2.0,277,611,-334,888,0.3119369369369369,2004-02-02
safari_1,275,613,-338,888,0.3096846846846847,2003-06-23
safari_1.1.0,275,613,-338,888,0.3096846846846847,2003-10-24
opera_7,177,528,-351,705,0.251063829787234,2003-01-28
opera_7.1.0,177,528,-351,705,0.251063829787234,2003-04-11
opera_7.2.0,177,528,-351,705,0.251063829787234,2003-09-23
opera_7.5.0,177,528,-351,705,0.251063829787234,2004-05-12
opera_4,175,530,-355,705,0.24822695035460993,2000-06-28
opera_5,175,530,-355,705,0.24822695035460993,2000-12-06
opera_5.1.0,175,530,-355,705,0.24822695035460993,2001-04-10
opera_6,175,530,-355,705,0.24822695035460993,2001-12-18
opera_3.5.0,174,531,-357,705,0.24680851063829787,1998-11-18
opera_3.6.0,174,531,-357,705,0.24680851063829787,1999-05-06
opera_3,171,534,-363,705,0.2425531914893617,1997-12-01
opera_2,166,539,-373,705,0.23546099290780143,1996-07-14
ie_5,185,597,-412,782,0.23657289002557544,1999-03-18
ie_4,176,606,-430,782,0.22506393861892582,1997-09-30
ie_3,166,616,-450,782,0.21227621483375958,1996-08-13
ie_1,162,620,-458,782,0.2071611253196931,1995-08-16
ie_2,162,620,-458,782,0.2071611253196931,1995-11-22
